Step,Value
4796,0.4590677
4797,0.4592061
4798,0.46103376
4799,0.4641938
4800,0.4657335
4801,0.46395972
4802,0.45975626
4803,0.4556752
4804,0.45276007
4805,0.45046717
4806,0.44911292
4807,0.448552
4808,0.44800916
4809,0.4481028
4810,0.44878384
4811,0.44913554
4812,0.44909853
4813,0.44924197
4814,0.4520826
4815,0.4561142
4816,0.45899266
4817,0.46154076
4818,0.4638354
4819,0.46604404
4820,0.46892363
4821,0.4717303
4822,0.47355834
4823,0.4747287
4824,0.47591683
4825,0.4774014
4826,0.47827122
4827,0.47864446
4828,0.47983685
4829,0.4821219
4830,0.4848063
4831,0.48789608
4832,0.48997092
4833,0.49013326
4834,0.4897764
4835,0.4907101
4836,0.49338546
4837,0.4965368
4838,0.49953672
4839,0.5009717
4840,0.5024006
4841,0.5048463
4842,0.5082955
4843,0.51153463
4844,0.5129218
4845,0.512724
4846,0.51167023
4847,0.5107941
4848,0.5097337
4849,0.50841326
4850,0.5078005
4851,0.5089757
4852,0.5115615
4853,0.5136109
4854,0.5145207
4855,0.5147883
4856,0.5141503
4857,0.51324636
4858,0.5128767
4859,0.51256603
4860,0.51194286
4861,0.5117356
4862,0.51142395
4863,0.51003826
4864,0.50790846
4865,0.5063086
4866,0.50669324
4867,0.50693095
4868,0.50704867
4869,0.5082762
4870,0.51044494
4871,0.5122269
4872,0.51188546
4873,0.5104531
4874,0.5093861
4875,0.5092867
4876,0.5103245
4877,0.5119819
4878,0.5136442
4879,0.51527816
4880,0.5174069
4881,0.5193813
4882,0.5209292
4883,0.52307034
4884,0.52619565
4885,0.53043664
4886,0.5348926
4887,0.5382021
4888,0.5396202
4889,0.5383617
4890,0.5367451
4891,0.5371151
4892,0.5390126
4893,0.5410202
4894,0.54131365
4895,0.54144675
4896,0.5416468
4897,0.54073256
4898,0.5392128
4899,0.5377659
4900,0.5370027
4901,0.5367202
4902,0.5359765
4903,0.53481597
4904,0.53242517
4905,0.5285252
4906,0.52500474
4907,0.52399117
4908,0.52500355
4909,0.5260219
4910,0.5250842
4911,0.52169555
4912,0.51829964
4913,0.51604426
4914,0.5127473
4915,0.5081253
4916,0.5037015
4917,0.5010869
4918,0.49943393
4919,0.49708524
4920,0.4938671
4921,0.4908214
4922,0.4878153
4923,0.48356023
4924,0.47887072
4925,0.4758285
4926,0.4758467
4927,0.47783938
4928,0.48015395
4929,0.4827644
4930,0.48583493
4931,0.48817548
4932,0.48961547
4933,0.49085245
4934,0.49251762
4935,0.49405387
4936,0.49395752
4937,0.49337527
4938,0.4933053
4939,0.49463645
4940,0.49517405
4941,0.4931828
4942,0.49082983
4943,0.48874235
4944,0.4870593
4945,0.48466387
4946,0.4821692
4947,0.48085102
4948,0.48013103
4949,0.47991303
4950,0.48018336
4951,0.48004982
4952,0.47957018
4953,0.47991905
4954,0.48217353
4955,0.4850612
4956,0.4879216
4957,0.49044654
4958,0.4929811
4959,0.49561295
4960,0.4975201
4961,0.4996466
4962,0.5006545
4963,0.49876943
4964,0.49472967
4965,0.49033514
4966,0.4882514
4967,0.48902047
4968,0.4900258
4969,0.48915997
4970,0.4862215
4971,0.48294368
4972,0.4813143
4973,0.4814763
4974,0.48298195
4975,0.48462644
4976,0.4857766
4977,0.48652515
4978,0.4862106
4979,0.48454
4980,0.48215625
4981,0.48132953
4982,0.4829118
4983,0.486676
4984,0.49114385
4985,0.49496055
4986,0.4980391
4987,0.5008219
4988,0.50495046
4989,0.51060444
4990,0.517234
4991,0.5230487
4992,0.5292376
4993,0.5354165
4994,0.54039115
4995,0.54208326
4996,0.5410462
4997,0.54042315
4998,0.5417753
4999,0.54401565
5000,0.54516083
5001,0.54481894
5002,0.5443806
5003,0.54486704
5004,0.5459195
5005,0.54589784
5006,0.5447611
5007,0.54308367
5008,0.54168516
5009,0.5391714
5010,0.53485405
5011,0.52991164
5012,0.5266381
5013,0.5265779
5014,0.52832097
5015,0.5316096
5016,0.5360411
5017,0.5423337
5018,0.54864514
5019,0.55299985
5020,0.55622894
5021,0.55874795
5022,0.56132865
5023,0.56362396
5024,0.5652894
5025,0.5661529
5026,0.56511134
5027,0.56247854
5028,0.55940205
5029,0.55599195
5030,0.55156356
5031,0.547768
5032,0.5452405
5033,0.543134
5034,0.54072624
5035,0.53768563
5036,0.5361515
5037,0.53538805
5038,0.53430116
5039,0.532698
5040,0.53140634
5041,0.5311695
5042,0.53165454
5043,0.5314914
5044,0.5302014
5045,0.52828354
5046,0.5261369
5047,0.5249137
5048,0.52485
5049,0.52568334
5050,0.52663016
5051,0.5267876
5052,0.52772623
5053,0.5302804
5054,0.5339905
5055,0.5370482
5056,0.5412525
5057,0.5469357
5058,0.55480504
5059,0.5614625
5060,0.5644767
5061,0.5669831
5062,0.56904376
5063,0.5709621
5064,0.5701556
5065,0.56824064
5066,0.56658435
5067,0.565169
5068,0.56377876
5069,0.5628307
5070,0.5628553
5071,0.5631404
5072,0.5645495
5073,0.5682167
5074,0.57316583
5075,0.5759467
5076,0.5757592
5077,0.57575417
5078,0.5760523
5079,0.5760231
5080,0.5741624
5081,0.5740589
5082,0.5762919
5083,0.57913417
5084,0.58161175
5085,0.5824787
5086,0.5843993
5087,0.58570373
5088,0.58500886
5089,0.58329034
5090,0.5811722
5091,0.578957
5092,0.57687867
5093,0.57420903
5094,0.57167184
5095,0.5681551
5096,0.56342036
5097,0.5597497
5098,0.55858576
5099,0.5599182
5100,0.56172585
5101,0.5624329
5102,0.56427634
5103,0.56737196
5104,0.5712428
5105,0.5738803
5106,0.5778131
5107,0.58254075
5108,0.588079
5109,0.5935118
5110,0.5973217
5111,0.6012147
5112,0.60477215
5113,0.608989
5114,0.61374736
5115,0.6198206
5116,0.62630326
5117,0.63539976
5118,0.64431894
5119,0.6508212
5120,0.65502316
5121,0.656548
5122,0.6583901
5123,0.66029954
5124,0.66260034
5125,0.66552454
5126,0.66815686
5127,0.67200845
5128,0.67492294
5129,0.6761019
5130,0.67474514
5131,0.674821
5132,0.67605036
5133,0.67639774
5134,0.6768586
5135,0.67704153
5136,0.6786633
5137,0.6804341
5138,0.68193364
5139,0.6846156
5140,0.68764776
5141,0.6893052
5142,0.69152486
5143,0.6931114
5144,0.6943519
5145,0.6966645
5146,0.6989376
5147,0.70100486
5148,0.7007242
5149,0.6996206
5150,0.7000218
5151,0.7005409
5152,0.7008809
5153,0.7007653
5154,0.700888
5155,0.700423
5156,0.7003041
5157,0.70051056
5158,0.7019673
5159,0.70291317
5160,0.70149165
5161,0.70034665
5162,0.70014423
5163,0.7011202
5164,0.7016776
5165,0.7025331
5166,0.70456266
5167,0.7079503
5168,0.71126944
5169,0.71436983
5170,0.71891606
5171,0.72392195
5172,0.7279695
5173,0.729421
5174,0.7292702
5175,0.7284583
5176,0.72713584
5177,0.72552186
5178,0.72358906
5179,0.7216372
5180,0.719242
5181,0.7177141
5182,0.7178392
5183,0.71932435
5184,0.72092175
5185,0.72095656
5186,0.71972734
5187,0.7184472
5188,0.7181522
5189,0.71954775
5190,0.72098166
5191,0.7209618
5192,0.7210116
5193,0.72129613
5194,0.7216605
5195,0.7208828
5196,0.7197207
5197,0.71997726
5198,0.7211155
5199,0.72217125
5200,0.72259635
5201,0.72166777
5202,0.7193945
5203,0.7169816
5204,0.7159335
5205,0.71662605
5206,0.7163738
5207,0.7148403
5208,0.7143241
5209,0.71455526
5210,0.71492285
5211,0.7143624
5212,0.71283394
5213,0.7100273
5214,0.7061772
5215,0.7012976
5216,0.6962783
5217,0.6899115
5218,0.68447626
5219,0.6819325
5220,0.68148965
5221,0.6825192
5222,0.6831905
5223,0.6831974
5224,0.6822642
5225,0.6813841
5226,0.68159264
5227,0.68140304
5228,0.6810227
5229,0.6797419
5230,0.679165
5231,0.6781584
5232,0.67775404
5233,0.6790603
5234,0.68003875
5235,0.6806827
5236,0.67936003
5237,0.67774355
5238,0.6773067
5239,0.6761179
5240,0.6743056
5241,0.67255586
5242,0.6693655
5243,0.66711205
5244,0.66590434
5245,0.6667579
5246,0.669506
5247,0.67041826
5248,0.6691191
5249,0.66546893
5250,0.6619061
5251,0.65985715
5252,0.65566003
5253,0.65008134
5254,0.64282507
5255,0.6368443
5256,0.62994814
5257,0.62423897
5258,0.6203007
5259,0.6159431
5260,0.6112848
5261,0.60384303
5262,0.59709334
5263,0.5925375
5264,0.58776456
5265,0.5832612
5266,0.5814455
5267,0.581008
5268,0.5811973
5269,0.5784136
5270,0.5720445
5271,0.56590706
5272,0.5605726
5273,0.558313
5274,0.55708474
5275,0.55498093
5276,0.5531258
5277,0.55010444
5278,0.5482367
5279,0.5473915
5280,0.5485689
5281,0.547884
5282,0.5460652
5283,0.5447356
5284,0.54318947
5285,0.5427464
5286,0.5402914
5287,0.5381846
5288,0.53794044
5289,0.537645
5290,0.53763604
5291,0.53910285
5292,0.5408143
5293,0.54358315
5294,0.545611
5295,0.5468357
5296,0.5483941
5297,0.54838985
5298,0.54864854
5299,0.54860234
5300,0.547189
5301,0.5461831
5302,0.5448371
5303,0.5449598
5304,0.5453612
5305,0.5450708
5306,0.54340357
5307,0.5427279
5308,0.54335177
5309,0.54410857
5310,0.5450112
5311,0.5444708
5312,0.5437377
5313,0.54331243
5314,0.54341334
5315,0.5431767
5316,0.5424604
5317,0.54126096
5318,0.5403001
5319,0.5388716
5320,0.5374048
5321,0.5371196
5322,0.5368113
5323,0.53586227
5324,0.5345685
5325,0.53438574
5326,0.53524244
5327,0.5341421
5328,0.53125304
5329,0.5276819
5330,0.52533865
5331,0.5235719
5332,0.5224146
5333,0.51918155
5334,0.51635164
5335,0.51577026
5336,0.5166867
5337,0.51705927
5338,0.51381403
5339,0.50939226
5340,0.5053552
5341,0.504456
5342,0.50478613
5343,0.5038596
5344,0.50023454
5345,0.49368843
5346,0.48670346
5347,0.4795932
5348,0.47233567
5349,0.4664788
5350,0.463977
5351,0.4649934
5352,0.46648717
5353,0.46735308
5354,0.46779692
5355,0.4685968
5356,0.46936098
5357,0.4707795
5358,0.47262526
5359,0.4749677
5360,0.4775916
5361,0.47996187
5362,0.48191264
5363,0.4833145
5364,0.486751
5365,0.49123958
5366,0.49537495
5367,0.49750823
5368,0.49797466
5369,0.49804595
5370,0.496756
5371,0.49505997
5372,0.49380878
5373,0.4932451
5374,0.49316388
5375,0.49243745
5376,0.49191678
5377,0.49173227
5378,0.49169952
5379,0.4923565
5380,0.49373215
5381,0.49511003
5382,0.49618405
5383,0.49598178
5384,0.49582756
5385,0.49690107
5386,0.49989676
5387,0.5024969
5388,0.50188136
5389,0.4977913
5390,0.4924291
5391,0.4889293
5392,0.48694175
5393,0.48539522
5394,0.4831083
5395,0.480836
5396,0.47942165
5397,0.47867954
5398,0.4774351
5399,0.47573793
5400,0.47492388
5401,0.47556445
5402,0.47650376
5403,0.47583333
5404,0.47337836
5405,0.47090292
5406,0.46921355
5407,0.46820858
5408,0.4658543
5409,0.46403068
5410,0.46360517
5411,0.46291992
5412,0.46174264
5413,0.45959142
5414,0.4585815
5415,0.45797825
5416,0.45763037
5417,0.45775864
5418,0.4573846
5419,0.45577192
5420,0.45357943
5421,0.4514105
5422,0.4478378
5423,0.4435858
5424,0.4399997
5425,0.4372375
5426,0.4345662
5427,0.43096596
5428,0.42840263
5429,0.42794654
5430,0.42818677
5431,0.42720565
5432,0.42475596
5433,0.4209009
5434,0.41746727
5435,0.41565743
5436,0.41520965
5437,0.41495028
5438,0.41261896
5439,0.40851688
5440,0.4035807
5441,0.39995098
5442,0.39590317
5443,0.39189297
5444,0.38949892
5445,0.389553
5446,0.39133975
5447,0.3920505
5448,0.39116073
5449,0.389995
5450,0.38937494
5451,0.3896922
5452,0.39026907
5453,0.3914806
5454,0.39432266
5455,0.39883375
5456,0.403027
5457,0.40641007
5458,0.4102051
5459,0.4139683
5460,0.41667938
5461,0.41690862
5462,0.4164698
5463,0.41692042
5464,0.41770276
5465,0.4183549
5466,0.41887435
5467,0.419277
5468,0.41937035
5469,0.41864818
5470,0.41640022
5471,0.41359985
5472,0.41081306
5473,0.40816388
5474,0.40596524
5475,0.4050625
5476,0.40623158
5477,0.4082747
5478,0.4101861
5479,0.41186163
5480,0.41371655
5481,0.41414505
5482,0.41264993
5483,0.40878892
5484,0.40455934
5485,0.40233153
5486,0.40223202
5487,0.40263897
5488,0.40116957
5489,0.3976635
5490,0.3936782
5491,0.39165735
5492,0.38975716
5493,0.38780642
5494,0.38564527
5495,0.38424724
5496,0.3841743
5497,0.38338187
5498,0.38198087
5499,0.3803127
5500,0.37886807
5501,0.37872255
5502,0.37803563
5503,0.37599614
5504,0.37157628
5505,0.3666106
5506,0.36288506
5507,0.36258888
5508,0.36466232
5509,0.36672664
5510,0.3681874
5511,0.3690406
5512,0.3696246
5513,0.3701628
5514,0.36923686
5515,0.36879066
5516,0.37062627
5517,0.3721859
5518,0.3740451
5519,0.3759949
5520,0.38003805
5521,0.38513777
5522,0.38771054
5523,0.38958746
5524,0.39105943
5525,0.39202306
5526,0.39266056
5527,0.39280164
5528,0.3949858
5529,0.39895234
5530,0.40443605
5531,0.40883625
5532,0.41143793
5533,0.41396722
5534,0.4162154
5535,0.41974142
5536,0.42287952
5537,0.42509127
5538,0.42653373
5539,0.42484123
5540,0.4224997
5541,0.4218637
5542,0.42066655
5543,0.41995198
5544,0.41882014
5545,0.4180036
5546,0.4176627
5547,0.4159047
5548,0.41425446
5549,0.41215956
5550,0.409978
5551,0.40866855
5552,0.4064596
5553,0.40341336
5554,0.39910552
5555,0.39557305
5556,0.3904374
5557,0.38472128
5558,0.37960076
5559,0.3749967
5560,0.37141198
5561,0.36584145
5562,0.36025256
5563,0.35548553
5564,0.35072893
5565,0.3463301
5566,0.34397066
5567,0.3437799
5568,0.3447158
5569,0.34376854
5570,0.34131724
5571,0.33903942
5572,0.3364286
5573,0.33306774
5574,0.32883352
5575,0.32613394
5576,0.3262577
5577,0.32729992
5578,0.32854998
5579,0.3283868
5580,0.32775325
5581,0.32754716
5582,0.32866418
5583,0.33056358
5584,0.3324808
5585,0.33512422
5586,0.33861458
5587,0.34160328
5588,0.34319496
5589,0.3422675
5590,0.3401825
5591,0.33828804
5592,0.33739468
5593,0.33754364
5594,0.33715636
5595,0.33534855
5596,0.33278552
5597,0.3308752
5598,0.33123308
5599,0.3329302
5600,0.33388662
5601,0.33342823
5602,0.33251315
5603,0.33198076
5604,0.33181083
5605,0.33102632
5606,0.32956162
5607,0.3281583
5608,0.3273691
5609,0.32638
5610,0.32459268
5611,0.32271007
5612,0.32074532
5613,0.31774962
5614,0.3125082
5615,0.30691326
5616,0.3039626
5617,0.30247745
5618,0.30169094
5619,0.30107084
5620,0.300213
5621,0.29991153
5622,0.30080736
5623,0.3031605
5624,0.30559605
5625,0.30616844
5626,0.30410033
5627,0.30008698
5628,0.2963678
5629,0.29413307
5630,0.2937815
5631,0.29365817
5632,0.2928097
5633,0.2917647
5634,0.29104388
5635,0.29124415
5636,0.2911011
5637,0.2907307
5638,0.29085398
5639,0.29242018
5640,0.29460207
5641,0.29604408
5642,0.2981291
5643,0.3004747
5644,0.30119616
5645,0.29952556
5646,0.29729795
5647,0.29744434
5648,0.29960772
5649,0.30146617
5650,0.30195755
5651,0.30192116
5652,0.30202496
5653,0.30106637
5654,0.29781008
5655,0.29318058
5656,0.2885474
5657,0.28530326
5658,0.28290328
5659,0.2793421
5660,0.2737643
5661,0.2665788
5662,0.2608313
5663,0.2586177
5664,0.25935853
5665,0.2609632
5666,0.26151207
5667,0.26079726
5668,0.25949812
5669,0.25818837
5670,0.25682512
5671,0.2551639
5672,0.252402
5673,0.24799205
5674,0.24279192
5675,0.23923519
5676,0.23936324
5677,0.24231987
5678,0.24517797
5679,0.24669768
5680,0.24782541
5681,0.24814223
5682,0.24699317
5683,0.24391602
5684,0.24076451
5685,0.23929693
5686,0.239202
5687,0.23958087
5688,0.23925139
5689,0.2365319
5690,0.23303503
5691,0.23080431
5692,0.22983536
5693,0.2294237
5694,0.22873543
5695,0.22706662
5696,0.22472891
5697,0.22315833
5698,0.22304788
5699,0.22397812
5700,0.22488146
5701,0.2267103
5702,0.23107848
5703,0.23568943
5704,0.23872462
5705,0.23945199
5706,0.24089341
5707,0.24340697
5708,0.24517502
5709,0.24603803
5710,0.24627991
5711,0.24857873
5712,0.25120682
5713,0.2528353
5714,0.25374773
5715,0.25421456
5716,0.2538735
5717,0.2535438
5718,0.25258437
5719,0.25098467
5720,0.2491907
5721,0.24717602
5722,0.24606279
5723,0.24409333
5724,0.24201578
5725,0.24242131
5726,0.2448735
5727,0.24924661
5728,0.25450578
5729,0.26143864
5730,0.26931632
5731,0.27626124
5732,0.27990273
5733,0.28178084
5734,0.283947
5735,0.2864742
5736,0.28855246
5737,0.28998914
5738,0.2913147
5739,0.29286668
5740,0.2940052
5741,0.2940111
5742,0.29603538
5743,0.29849103
5744,0.29958537
5745,0.29850113
5746,0.29617938
5747,0.2954015
5748,0.29616383
5749,0.29804474
5750,0.2996751
5751,0.30122697
5752,0.30445004
5753,0.30801517
5754,0.3117076
5755,0.3145662
5756,0.31715995
5757,0.3189327
5758,0.31966075
5759,0.31953707
5760,0.31818148
5761,0.31633395
5762,0.3153173
5763,0.31588182
5764,0.3162934
5765,0.31703946
5766,0.31897867
5767,0.32228705
5768,0.3247773
5769,0.32497853
5770,0.32306805
5771,0.3204244
5772,0.31880096
5773,0.31835103
5774,0.31870368
5775,0.3184892
5776,0.31791145
5777,0.31738308
5778,0.31563586
5779,0.3121895
5780,0.3076414
5781,0.30497548
5782,0.30558503
5783,0.30743685
5784,0.3088863
5785,0.30851045
5786,0.30719006
5787,0.30615875
5788,0.30598718
5789,0.30516568
5790,0.30411813
5791,0.30387253
5792,0.30494222
5793,0.30616373
5794,0.3061672
5795,0.3051172
5796,0.30409634
5797,0.30421108
5798,0.30549985
5799,0.30709663
5800,0.30781433
5801,0.30824065
5802,0.3089277
5803,0.30872217
5804,0.30663276
5805,0.30312994
5806,0.30083928
5807,0.3007253
5808,0.30057842
5809,0.3002399
5810,0.29964405
5811,0.2990473
5812,0.29828364
5813,0.29728207
5814,0.29689696
5815,0.2966719
5816,0.2957942
5817,0.293414
5818,0.29047656
5819,0.28840697
5820,0.28838405
5821,0.28923026
5822,0.28907588
5823,0.28751266
5824,0.28545985
5825,0.28508687
5826,0.28623864
5827,0.2881303
5828,0.29045781
5829,0.2935068
5830,0.29813617
5831,0.30203655
5832,0.30346364
5833,0.3044966
5834,0.30479854
5835,0.30451763
5836,0.30278885
5837,0.30166978
5838,0.3040791
5839,0.30862463
5840,0.31402117
5841,0.31784427
5842,0.3216641
5843,0.32573482
5844,0.32884237
5845,0.33138427
5846,0.33359137
5847,0.3368906
5848,0.34084395
5849,0.34365997
5850,0.34460908
5851,0.34308952
5852,0.34025347
5853,0.33785996
5854,0.33593893
5855,0.33402666
5856,0.33284497
5857,0.33275947
5858,0.33435923
5859,0.3363826
5860,0.33824223
5861,0.34161454
5862,0.34398404
5863,0.34340474
5864,0.33959925
5865,0.3355419
5866,0.33381712
5867,0.33363453
5868,0.33432472
5869,0.3355863
5870,0.3379714
5871,0.34008637
5872,0.34149814
5873,0.34279135
5874,0.34430704
5875,0.3462712
5876,0.34720838
5877,0.3481953
5878,0.35035327
5879,0.35350987
5880,0.35626653
5881,0.35927635
5882,0.3618376
5883,0.36485675
5884,0.36708775
5885,0.36786437
5886,0.36964864
5887,0.37144965
5888,0.37325975
5889,0.3756947
5890,0.3784265
5891,0.379736
5892,0.37966022
5893,0.3783187
5894,0.3768396
5895,0.37430277
5896,0.37038937
5897,0.36748743
5898,0.3657375
5899,0.36514792
5900,0.36580592
5901,0.36750248
5902,0.37131196
5903,0.37514374
5904,0.37833574
5905,0.38077208
5906,0.38459
5907,0.38947284
5908,0.39543456
5909,0.4014721
5910,0.40556842
5911,0.4082789
5912,0.41036978
5913,0.413344
5914,0.41587183
5915,0.41788614
5916,0.41892684
5917,0.4216752
5918,0.42469692
5919,0.42705944
5920,0.42966506
5921,0.43145272
5922,0.4327958
5923,0.43175796
5924,0.43000764
5925,0.42990503
5926,0.43175057
5927,0.43610626
5928,0.4401707
5929,0.4433938
5930,0.4447394
5931,0.44718108
5932,0.4506361
5933,0.45423886
5934,0.45798504
5935,0.46069792
5936,0.4654854
5937,0.4700924
5938,0.47285554
5939,0.4747348
5940,0.4763198
5941,0.47764248
5942,0.48051533
5943,0.48294693
5944,0.48476008
5945,0.48705566
5946,0.48916122
5947,0.4918889
5948,0.49318382
5949,0.49426866
5950,0.4960718
5951,0.496984
5952,0.49764898
5953,0.49769345
5954,0.4984745
5955,0.49867204
5956,0.49994376
5957,0.50195175
5958,0.50456697
5959,0.5081402
5960,0.51079744
5961,0.5145491
5962,0.51727855
5963,0.5172552
5964,0.5167965
5965,0.5157202
5966,0.513763
5967,0.51140255
5968,0.50831187
5969,0.5066185
5970,0.5038804
5971,0.49999356
5972,0.49802333
5973,0.4981441
5974,0.5003883
5975,0.50301194
5976,0.50438386
5977,0.50589526
5978,0.507631
5979,0.51005936
5980,0.51167816
5981,0.5138509
5982,0.5161563
5983,0.5180575
5984,0.51905644
5985,0.5186564
5986,0.5195983
5987,0.52099305
5988,0.5221335
5989,0.5239753
5990,0.5267187
5991,0.5298489
5992,0.531883
5993,0.53265226
5994,0.53361493
5995,0.5348415
5996,0.5353486
5997,0.53440076
5998,0.5334337
5999,0.5333513
6000,0.53346133
6001,0.53289217
6002,0.5318435
6003,0.5317212
6004,0.53327143
6005,0.5360102
6006,0.538512
6007,0.5398297
6008,0.5412085
6009,0.54396236
6010,0.548657
6011,0.55351853
6012,0.5567265
6013,0.5576282
6014,0.5565358
6015,0.5549366
6016,0.5539985
6017,0.55421597
6018,0.5548938
6019,0.5540489
6020,0.55182564
6021,0.549161
6022,0.54719776
6023,0.54765135
6024,0.5492587
6025,0.5503397
6026,0.5498068
6027,0.54854774
6028,0.54876614
6029,0.5508017
6030,0.55408007
6031,0.5565394
6032,0.5567572
6033,0.5556257
6034,0.554069
6035,0.55352837
6036,0.55291694
6037,0.5520419
6038,0.5512232
6039,0.5501309
6040,0.5486988
6041,0.5466
6042,0.54377306
6043,0.54113275
6044,0.53833646
6045,0.5360938
6046,0.5342776
6047,0.5319393
6048,0.53003305
6049,0.5282073
6050,0.52689004
6051,0.52457476
6052,0.52062476
6053,0.5183361
6054,0.5177831
6055,0.51851326
6056,0.5197937
6057,0.521996
6058,0.52680105
6059,0.5310647
6060,0.5332186
6061,0.5322151
6062,0.53062654
6063,0.53149474
6064,0.53396183
6065,0.53691256
6066,0.5387567
6067,0.5398004
6068,0.5408067
6069,0.5408054
6070,0.5390348
6071,0.53629667
6072,0.5336534
6073,0.5319465
6074,0.52992076
6075,0.5266905
6076,0.52324575
6077,0.5194266
6078,0.51422775
6079,0.5063448
6080,0.4965274
6081,0.4868706
6082,0.48049212
6083,0.47685796
6084,0.4735468
6085,0.46837777
6086,0.46136796
6087,0.45494342
6088,0.44995996
6089,0.44687057
6090,0.44417703
6091,0.44149044
6092,0.4402208
6093,0.4400173
6094,0.4404206
6095,0.44018596
6096,0.43923834
6097,0.43832052
6098,0.43591842
6099,0.4328564
6100,0.4318723
6101,0.43454197
6102,0.44054997
6103,0.4459676
6104,0.44862244
6105,0.44872123
6106,0.44938692
6107,0.45080882
6108,0.45240098
6109,0.45443633
6110,0.4569642
6111,0.46149278
6112,0.4667125
6113,0.47292817
6114,0.47959602
6115,0.48616385
6116,0.49025247
6117,0.49500462
6118,0.5004614
6119,0.50679
6120,0.51424843
6121,0.5208746
6122,0.5280743
6123,0.5347676
6124,0.54114896
6125,0.5467547
6126,0.55033594
6127,0.5543725
6128,0.5581504
6129,0.56184995
6130,0.56325686
6131,0.5650228
6132,0.56659853
6133,0.56728953
6134,0.5683383
6135,0.568913
6136,0.5713802
6137,0.57388556
6138,0.5750202
6139,0.5762349
6140,0.57767606
6141,0.5792819
6142,0.5835821
6143,0.58830595
6144,0.59322745
6145,0.5975359
6146,0.60065687
6147,0.60459304
6148,0.6066027
6149,0.6078327
6150,0.6095771
6151,0.61179644
6152,0.61549115
6153,0.618699
6154,0.6216806
6155,0.62295973
6156,0.6246992
6157,0.6269176
6158,0.62921906
6159,0.6320298
6160,0.6339408
6161,0.6371133
6162,0.63992125
6163,0.6406259
6164,0.63939005
6165,0.6367685
6166,0.6339475
6167,0.63195825
6168,0.6297931
6169,0.6281982
6170,0.6250104
6171,0.62038314
6172,0.61681896
6173,0.6159408
6174,0.6180284
6175,0.6198544
6176,0.62104076
6177,0.62385845
6178,0.62719303
6179,0.6305416
6180,0.63195693
6181,0.6334627
6182,0.63550675
6183,0.6373611
6184,0.6392287
6185,0.6401467
6186,0.64050317
6187,0.6405807
6188,0.6406555
6189,0.64137995
6190,0.64134294
6191,0.63930875
6192,0.63534206
6193,0.6313819
6194,0.6302303
6195,0.6306227
6196,0.63148344
6197,0.6325947
6198,0.63321847
6199,0.63338673
6200,0.6333696
6201,0.63446856
6202,0.6369511
6203,0.63906235
6204,0.6404857
6205,0.64219177
6206,0.6439513
6207,0.64501494
6208,0.64468163
6209,0.64416695
6210,0.6448032
6211,0.6470403
6212,0.64920574
6213,0.64950734
6214,0.6468109
6215,0.64308655
6216,0.6409386
6217,0.6407605
6218,0.6408917
6219,0.6391866
6220,0.63616735
6221,0.6338419
6222,0.63370055
6223,0.63473356
6224,0.63577694
6225,0.6362493
6226,0.63702655
6227,0.6381104
6228,0.63837206
6229,0.6376332
6230,0.63731855
6231,0.6387722
6232,0.6427622
6233,0.6487059
6234,0.6545579
6235,0.65900326
6236,0.66250795
6237,0.6653458
6238,0.6682469
6239,0.6712077
6240,0.67487246
6241,0.67939365
6242,0.6846049
6243,0.6898379
6244,0.69400024
6245,0.6956483
6246,0.695752
6247,0.6962959
6248,0.6970254
6249,0.6973395
6250,0.69726306
6251,0.69821566
6252,0.6998746
6253,0.7005359
6254,0.70053995
6255,0.7010788
6256,0.69999695
6257,0.6965502
6258,0.69013536
6259,0.6841527
6260,0.6811486
6261,0.67948127
6262,0.6780968
6263,0.6748325
6264,0.67086864
6265,0.66722304
6266,0.6663649
6267,0.66717887
6268,0.6673132
6269,0.6644248
6270,0.6587584
6271,0.6530879
6272,0.6473381
6273,0.64097553
6274,0.6346025
6275,0.6299196
6276,0.6278416
6277,0.6256024
6278,0.6231413
6279,0.6214575
6280,0.6216647
6281,0.61986643
6282,0.6160367
6283,0.6114149
6284,0.60643613
6285,0.60172385
6286,0.5953629
6287,0.5903078
6288,0.58775604
6289,0.586653
6290,0.58602524
6291,0.5860151
6292,0.5842242
6293,0.58179617
6294,0.57995206
6295,0.57854456
6296,0.577752
6297,0.5755478
6298,0.5733319
6299,0.5716169
6300,0.57018256
6301,0.5701104
6302,0.57013917
6303,0.569882
6304,0.56931907
6305,0.5693725
6306,0.5676679
6307,0.56359583
6308,0.55661535
6309,0.54974645
6310,0.54609424
6311,0.54433256
6312,0.5434956
6313,0.5420725
6314,0.5408888
6315,0.54132223
6316,0.5448011
6317,0.5498889
6318,0.5550752
6319,0.55867875
6320,0.56054604
6321,0.56213975
6322,0.5644815
6323,0.5685158
6324,0.57301146
6325,0.576009
6326,0.57663
6327,0.5751783
6328,0.5741793
6329,0.57480085
6330,0.577305
6331,0.5800418
6332,0.58179456
6333,0.58257085
6334,0.583878
6335,0.5876179
6336,0.5931499
6337,0.5979017
6338,0.60041
6339,0.60192984
6340,0.6032284
6341,0.60435975
6342,0.6044551
6343,0.60376084
6344,0.60199165
6345,0.5988827
6346,0.5952926
6347,0.59151393
6348,0.58805317
6349,0.585128
6350,0.5835862
6351,0.5831218
6352,0.5821126
6353,0.5813791
6354,0.5821356
6355,0.58512026
6356,0.58723396
6357,0.5869949
